timestamp,energy_generation,hour,day_of_week,day_of_year,month,quarter,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,energy_generation_lag_1,energy_generation_lag_2,energy_generation_lag_3,energy_generation_lag_6,energy_generation_lag_12,energy_generation_lag_24,energy_generation_lag_48,energy_generation_lag_168,energy_generation_rolling_mean_24,energy_generation_rolling_std_24,energy_generation_rolling_mean_168,energy_generation_rolling_std_168
2025-01-15 10:00:00,5300.85,10,2,15,1,1,0,0.49999999999999994,-0.8660254037844387,0.2551824131233728,0.9668929289391521,0.49999999999999994,0.8660254037844387,5434.26,5281.55,5278.03,4068.14,4573.33,5942.45,6095.06,5679.25,5081.347083333333,650.0957237440097,5089.660119047619,560.71447272399
2025-01-15 11:00:00,5133.33,11,2,15,1,1,0,0.258819045102521,-0.9659258262890682,0.2551824131233728,0.9668929289391521,0.49999999999999994,0.8660254037844387,5300.85,5434.26,5281.55,4533.5,4543.46,5914.6,6065.88,5693.86,5048.794166666667,625.6586628083206,5086.323630952381,558.7619954783338
2025-01-15 12:00:00,5099.06,12,2,15,1,1,0,1.2246467991473532e-16,-1.0,0.2551824131233728,0.9668929289391521,0.49999999999999994,0.8660254037844387,5133.33,5300.85,5434.26,5076.05,4370.14,5953.71,6069.4,5679.25,5013.18375,595.5100510217519,5082.8701190476195,556.8651371935068
2025-01-15 13:00:00,5000.0,13,2,15,1,1,0,-0.2588190451025208,-0.9659258262890683,0.2551824131233728,0.9668929289391521,0.49999999999999994,0.8660254037844387,5099.06,5133.33,5300.85,5278.03,4208.77,5845.12,5949.81,5547.08,4977.970416666667,568.5541339717226,5079.613690476191,555.7327339083037
2025-01-15 14:00:00,4946.05,14,2,15,1,1,0,-0.4999999999999997,-0.8660254037844388,0.2551824131233728,0.9668929289391521,0.49999999999999994,0.8660254037844387,5000.0,5099.06,5133.33,5281.55,4015.22,5766.55,5902.21,5489.47,4943.782916666667,543.1769583100378,5076.379047619047,554.9137649034554
2025-01-15 15:00:00,5156.06,15,2,15,1,1,0,-0.7071067811865471,-0.7071067811865479,0.2551824131233728,0.9668929289391521,0.49999999999999994,0.8660254037844387,4946.05,5000.0,5099.06,5434.26,3986.43,5668.5,6059.19,5596.36,4922.431250000001,523.1531925471526,5073.7582142857145,553.4811214586852
2025-01-15 16:00:00,5488.8,16,2,15,1,1,0,-0.8660254037844384,-0.5000000000000004,0.2551824131233728,0.9668929289391521,0.49999999999999994,0.8660254037844387,5156.06,4946.05,5000.0,5300.85,4068.14,5903.28,6251.81,5771.62,4905.16125,495.47536537991994,5072.0747619047615,551.7732885691246
2025-01-15 17:00:00,5310.59,17,2,15,1,1,0,-0.9659258262890683,-0.25881904510252063,0.2551824131233728,0.9668929289391521,0.49999999999999994,0.8660254037844387,5488.8,5156.06,4946.05,5133.33,4533.5,5696.4,5886.16,5666.74,4889.0858333333335,474.5027567786888,5069.954821428571,550.1566788646389
2025-01-15 18:00:00,4992.95,18,2,15,1,1,0,-1.0,-1.8369701987210297e-16,0.2551824131233728,0.9668929289391521,0.49999999999999994,0.8660254037844387,5310.59,5488.8,5156.06,5099.06,5076.05,5345.38,5630.51,5326.81,4874.40125,465.12850179850517,5067.9675595238095,549.8261984481976
2025-01-15 19:00:00,4754.92,19,2,15,1,1,0,-0.9659258262890684,0.2588190451025203,0.2551824131233728,0.9668929289391521,0.49999999999999994,0.8660254037844387,4992.95,5310.59,5488.8,5000.0,5278.03,5114.67,5376.19,5045.65,4859.411666666666,462.8399210325805,5066.2370238095245,550.3541335783518
2025-01-15 20:00:00,4742.85,20,2,15,1,1,0,-0.8660254037844386,0.5000000000000001,0.2551824131233728,0.9668929289391521,0.49999999999999994,0.8660254037844387,4754.92,4992.95,5310.59,4946.05,5281.55,5109.72,5427.85,4866.38,4844.125416666667,460.2646932872123,5065.501726190477,550.7051592113812
2025-01-15 21:00:00,4531.9,21,2,15,1,1,0,-0.7071067811865477,0.7071067811865474,0.2551824131233728,0.9668929289391521,0.49999999999999994,0.8660254037844387,4742.85,4754.92,4992.95,5156.06,5434.26,4964.67,5287.55,4625.72,4826.093333333333,463.80057984726915,5064.943273809525,551.2011447483152
2025-01-15 22:00:00,4343.53,22,2,15,1,1,0,-0.5000000000000004,0.8660254037844384,0.2551824131233728,0.9668929289391521,0.49999999999999994,0.8660254037844387,4531.9,4742.85,4754.92,5488.8,5300.85,4573.33,5410.73,4549.27,4816.518333333333,471.55294893497575,5063.71863095238,552.5805409504003
2025-01-15 23:00:00,4277.73,23,2,15,1,1,0,-0.25881904510252157,0.9659258262890681,0.2551824131233728,0.9668929289391521,0.49999999999999994,0.8660254037844387,4343.53,4531.9,4742.85,5310.59,5133.33,4543.46,5416.59,4569.23,4805.44625,481.2628339999574,5061.983511904762,554.5965291390688
2025-01-16 00:00:00,4229.29,0,3,16,1,1,0,0.0,1.0,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,4277.73,4343.53,4531.9,4992.95,5099.06,4370.14,5360.47,4406.79,4799.5775,487.6187897033253,5060.926964285714,556.019445669471
2025-01-16 01:00:00,4224.89,1,3,16,1,1,0,0.25881904510252074,0.9659258262890683,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,4229.29,4277.73,4343.53,4754.92,5000.0,4208.77,5215.9,4264.97,4800.2491666666665,486.7799845382903,5060.688392857143,556.3714993134535
2025-01-16 02:00:00,4383.18,2,3,16,1,1,0,0.49999999999999994,0.8660254037844387,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,4224.89,4229.29,4277.73,4742.85,4946.05,4015.22,4987.76,4128.53,4815.580833333333,466.3453555217026,5062.204166666667,554.1592127178076
2025-01-16 03:00:00,4219.76,3,3,16,1,1,0,0.7071067811865475,0.7071067811865476,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,4383.18,4224.89,4229.29,4531.9,5156.06,3986.43,4905.65,4027.12,4825.3029166666665,450.47012599378746,5063.350833333334,552.2004342220226
2025-01-16 04:00:00,4205.11,4,3,16,1,1,0,0.8660254037844386,0.5000000000000001,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,4219.76,4383.18,4224.89,4343.53,5488.8,4068.14,4889.95,4134.87,4831.01,441.2333782458635,5063.768928571429,551.5194019356168
2025-01-16 05:00:00,4591.7,5,3,16,1,1,0,0.9659258262890683,0.25881904510252074,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,4205.11,4219.76,4383.18,4277.73,5310.59,4533.5,5255.22,4684.55,4833.435,439.6843979195867,5063.2162499999995,551.9480494414858
2025-01-16 06:00:00,5098.43,6,3,16,1,1,0,1.0,6.123233995736766e-17,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,4591.7,4205.11,4219.76,4229.29,4992.95,5076.05,5795.96,5243.02,4834.3675,440.24469220067374,5062.355595238095,551.7787057925586
2025-01-16 07:00:00,5347.06,7,3,16,1,1,0,0.9659258262890683,-0.25881904510252063,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,5098.43,4591.7,4205.11,4224.89,4754.92,5278.03,5947.42,5485.68,4837.243750000001,443.48288459511133,5061.530476190476,551.2452711443915
2025-01-16 08:00:00,5277.84,8,3,16,1,1,0,0.8660254037844387,-0.4999999999999998,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,5347.06,5098.43,4591.7,4383.18,4742.85,5281.55,5927.43,5526.27,4837.089166666667,443.3218981430816,5060.051726190477,550.3235569532903
2025-01-16 09:00:00,5440.03,9,3,16,1,1,0,0.7071067811865476,-0.7071067811865475,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,5277.84,5347.06,5098.43,4219.76,4531.9,5434.26,5979.51,5561.1,4837.329583333333,443.66126329891495,5059.331071428572,549.7424642645063
2025-01-16 10:00:00,5410.53,10,3,16,1,1,0,0.49999999999999994,-0.8660254037844387,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,5440.03,5277.84,5347.06,4205.11,4343.53,5300.85,5942.45,5580.67,4841.899583333333,449.17405283842197,5058.318333333334,548.9324198631801
2025-01-16 11:00:00,5391.58,11,3,16,1,1,0,0.258819045102521,-0.9659258262890682,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,5410.53,5440.03,5277.84,4591.7,4277.73,5133.33,5914.6,5474.98,4852.66,459.43521941050506,5057.821904761904,548.5909596858529
2025-01-16 12:00:00,5515.76,12,3,16,1,1,0,1.2246467991473532e-16,-1.0,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,5391.58,5410.53,5440.03,5098.43,4229.29,5099.06,5953.71,5517.11,4870.0225,476.7010856077019,5057.813869047619,548.5842016330295
2025-01-16 13:00:00,5469.95,13,3,16,1,1,0,-0.2588190451025208,-0.9659258262890683,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,5515.76,5391.58,5410.53,5347.06,4224.89,5000.0,5845.12,5422.47,4889.60375,491.68861309831016,5058.096488095239,548.7853831939709
2025-01-16 14:00:00,5273.42,14,3,16,1,1,0,-0.4999999999999997,-0.8660254037844388,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,5469.95,5515.76,5391.58,5277.84,4383.18,4946.05,5766.55,5354.64,4903.244166666666,497.82527898779057,5057.613035714286,548.5583073237004
2025-01-16 15:00:00,5340.65,15,3,16,1,1,0,-0.7071067811865471,-0.7071067811865479,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,5273.42,5469.95,5515.76,5440.03,4219.76,5156.06,5668.5,5539.65,4910.935416666666,503.2968906337035,5056.428511904762,547.7254148882805
2025-01-16 16:00:00,5586.03,16,3,16,1,1,0,-0.8660254037844384,-0.5000000000000004,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,5340.65,5273.42,5469.95,5410.53,4205.11,5488.8,5903.28,5795.23,4914.986666666667,508.5148794169172,5055.183273809524,546.271588716564
2025-01-16 17:00:00,5320.19,17,3,16,1,1,0,-0.9659258262890683,-0.25881904510252063,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,5586.03,5340.65,5273.42,5391.58,4591.7,5310.59,5696.4,5589.68,4915.386666666666,508.84326208667693,5053.579166666666,545.0870492832385
2025-01-16 18:00:00,4996.71,18,3,16,1,1,0,-1.0,-1.8369701987210297e-16,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,5320.19,5586.03,5340.65,5515.76,5098.43,4992.95,5345.38,5277.57,4915.543333333334,508.8687593823759,5051.907380952382,544.8265917468941
2025-01-16 19:00:00,4755.2,19,3,16,1,1,0,-0.9659258262890684,0.2588190451025203,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,4996.71,5320.19,5586.03,5469.95,5347.06,4754.92,5114.67,5032.32,4915.555,508.8649199080632,5050.257857142857,545.305545322485
2025-01-16 20:00:00,4591.6,20,3,16,1,1,0,-0.8660254037844386,0.5000000000000001,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,4755.2,4996.71,5320.19,5273.42,5277.84,4742.85,5109.72,4817.24,4909.252916666666,512.0235766181655,5048.914761904762,546.1601159033273
2025-01-16 21:00:00,4393.0,21,3,16,1,1,0,-0.7071067811865477,0.7071067811865474,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,4591.6,4755.2,4996.71,5340.65,5440.03,4531.9,4964.67,4596.47,4903.465416666667,517.2328235236523,5047.703630952381,547.3936455992397
2025-01-16 22:00:00,4363.56,22,3,16,1,1,0,-0.5000000000000004,0.8660254037844384,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,4393.0,4591.6,4755.2,5586.03,5410.53,4343.53,4573.33,4454.57,4904.3,516.3053834783167,5047.161904761905,548.0288184792616
2025-01-16 23:00:00,4811.54,23,3,16,1,1,0,-0.25881904510252157,0.9659258262890681,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,4363.56,4393.0,4591.6,5320.19,5391.58,4277.73,4543.46,4518.24,4926.542083333333,499.3595956821244,5048.9077380952385,546.7995620151894
2025-01-17 00:00:00,4529.7,0,4,17,1,1,0,0.0,1.0,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,4811.54,4363.56,4393.0,4996.71,5515.76,4229.29,4370.14,4597.8,4939.059166666667,484.67124885723985,5048.502380952381,547.161105403293
2025-01-17 01:00:00,4341.64,1,4,17,1,1,0,0.25881904510252074,0.9659258262890683,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,4529.7,4811.54,4363.56,4755.2,5469.95,4224.89,4208.77,4586.53,4943.92375,477.7277362574523,5047.044702380952,548.7231773941137
2025-01-17 02:00:00,4288.17,2,4,17,1,1,0,0.49999999999999994,0.8660254037844387,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,4341.64,4529.7,4811.54,4591.6,5273.42,4383.18,4015.22,4441.25,4939.964999999999,482.9416418250674,5046.133511904762,549.8610823518952
2025-01-17 03:00:00,4045.77,3,4,17,1,1,0,0.7071067811865475,0.7071067811865476,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,4288.17,4341.64,4529.7,4393.0,5340.65,4219.76,3986.43,4345.84,4932.715416666667,495.3689260846402,5044.347380952381,552.6298814452161
2025-01-17 04:00:00,4106.1,4,4,17,1,1,0,0.8660254037844386,0.5000000000000001,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,4045.77,4288.17,4341.64,4363.56,5586.03,4205.11,4068.14,4396.73,4928.59,502.0589574160939,5042.6174404761905,555.11859520944
2025-01-17 05:00:00,4595.1,5,4,17,1,1,0,0.9659258262890683,0.25881904510252074,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,4106.1,4045.77,4288.17,4811.54,5320.19,4591.7,4533.5,4868.78,4928.731666666667,501.9602336117198,5040.9883928571435,556.0326095898889
2025-01-17 06:00:00,5092.82,6,4,17,1,1,0,1.0,6.123233995736766e-17,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,4595.1,4106.1,4045.77,4529.7,4996.71,5098.43,5076.05,5366.75,4928.497916666666,501.8790732747474,5039.357857142857,555.472971833281
2025-01-17 07:00:00,5315.33,7,4,17,1,1,0,0.9659258262890683,-0.25881904510252063,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,5092.82,4595.1,4106.1,4341.64,4755.2,5347.06,5278.03,5625.5,4927.175833333334,500.76909500518786,5037.5116071428565,554.0266996077355
2025-01-17 08:00:00,5226.13,8,4,17,1,1,0,0.8660254037844387,-0.4999999999999998,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,5315.33,5092.82,4595.1,4288.17,4591.6,5277.84,5281.55,5597.23,4925.02125,499.30384633800975,5035.302678571428,552.5194606976921
2025-01-17 09:00:00,5502.99,9,4,17,1,1,0,0.7071067811865476,-0.7071067811865475,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,5226.13,5315.33,5092.82,4045.77,4393.0,5440.03,5434.26,5639.53,4927.644583333334,502.2838410524706,5034.489940476191,551.7251919245559
2025-01-17 10:00:00,5521.15,10,4,17,1,1,0,0.49999999999999994,-0.8660254037844387,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,5502.99,5226.13,5315.33,4106.1,4363.56,5410.53,5300.85,5598.5,4932.25375,507.38925964890234,5034.029523809523,551.2838029858146
2025-01-17 11:00:00,5382.25,11,4,17,1,1,0,0.258819045102521,-0.9659258262890682,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,5521.15,5502.99,5226.13,4595.1,4811.54,5391.58,5133.33,5560.48,4931.865,507.0254771319343,5032.96863095238,550.4354735621603
2025-01-17 12:00:00,5511.14,12,4,17,1,1,0,1.2246467991473532e-16,-1.0,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,5382.25,5521.15,5502.99,5092.82,4529.7,5515.76,5099.06,5521.06,4931.672500000001,506.7949786070304,5032.909583333333,550.3833299476435
2025-01-17 13:00:00,5330.85,13,4,17,1,1,0,-0.2588190451025208,-0.9659258262890683,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,5511.14,5382.25,5521.15,5315.33,4341.64,5469.95,5000.0,5429.68,4925.876666666666,501.1352445647019,5032.32130952381,550.0093948022434
2025-01-17 14:00:00,5049.42,14,4,17,1,1,0,-0.4999999999999997,-0.8660254037844388,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,5330.85,5511.14,5382.25,5226.13,4288.17,5273.42,4946.05,5342.84,4916.543333333333,496.4450224359646,5030.574761904762,549.4830661412515
2025-01-17 15:00:00,5276.73,15,4,17,1,1,0,-0.7071067811865471,-0.7071067811865479,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,5049.42,5330.85,5511.14,5502.99,4045.77,5340.65,5156.06,5489.73,4913.88,494.23739749057535,5029.306904761905,548.6624055604613
2025-01-17 16:00:00,5446.7,16,4,17,1,1,0,-0.8660254037844384,-0.5000000000000004,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,5276.73,5049.42,5330.85,5521.15,4106.1,5586.03,5488.8,5717.54,4908.074583333334,486.7606579970572,5027.694761904762,547.0235096634274
2025-01-17 17:00:00,5199.38,17,4,17,1,1,0,-0.9659258262890683,-0.25881904510252063,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,5446.7,5276.73,5049.42,5382.25,4595.1,5320.19,5310.59,5589.92,4903.0408333333335,482.9230823524972,5025.3701190476195,545.4475116895932
2025-01-17 18:00:00,4682.56,18,4,17,1,1,0,-1.0,-1.8369701987210297e-16,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,5199.38,5446.7,5276.73,5511.14,5092.82,4996.71,4992.95,5222.89,4889.95125,484.5286356800989,5022.153869047619,545.8687293415558
2025-01-17 19:00:00,4520.18,19,4,17,1,1,0,-0.9659258262890684,0.2588190451025203,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,4682.56,5199.38,5446.7,5330.85,5315.33,4755.2,4754.92,4920.85,4880.15875,489.7175502205512,5019.768928571429,547.1876685620665
2025-01-17 20:00:00,4343.29,20,4,17,1,1,0,-0.8660254037844386,0.5000000000000001,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,4520.18,4682.56,5199.38,5049.42,5226.13,4591.6,4742.85,4886.85,4869.8125,498.62106558552915,5016.533452380952,549.5800965222437
2025-01-17 21:00:00,4177.83,21,4,17,1,1,0,-0.7071067811865477,0.7071067811865474,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,4343.29,4520.18,4682.56,5276.73,5502.99,4393.0,4531.9,4690.06,4860.847083333333,509.38534032164483,5013.484464285714,552.8135437257821
2025-01-17 22:00:00,4139.28,22,4,17,1,1,0,-0.5000000000000004,0.8660254037844384,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,4177.83,4343.29,4520.18,5446.7,5521.15,4363.56,4343.53,4506.56,4851.502083333333,520.8336749195948,5011.298273809523,555.5497253112536
2025-01-17 23:00:00,4097.17,23,4,17,1,1,0,-0.25881904510252157,0.9659258262890681,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,4139.28,4177.83,4343.29,5199.38,5382.25,4811.54,4277.73,4576.04,4821.736666666667,543.1515879581372,5008.447857142857,559.0140154693698
2025-01-18 00:00:00,4099.58,0,5,18,1,1,1,0.0,1.0,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,4097.17,4139.28,4177.83,4682.56,5511.14,4529.7,4229.29,4538.67,4803.815,560.039993207004,5005.834226190475,562.2407358994781
2025-01-18 01:00:00,3956.96,1,5,18,1,1,1,0.25881904510252074,0.9659258262890683,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,4099.58,4097.17,4139.28,4520.18,5330.85,4341.64,4224.89,4633.15,4787.786666666667,579.0254985349264,5001.8092857142865,567.3220405660803
2025-01-18 02:00:00,3870.6,2,5,18,1,1,1,0.49999999999999994,0.8660254037844387,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,3956.96,4099.58,4097.17,4343.29,5049.42,4288.17,4383.18,4607.04,4770.3879166666675,600.563920313587,4997.425714285714,573.2052497331492
2025-01-18 03:00:00,3701.96,3,5,18,1,1,1,0.7071067811865475,0.7071067811865476,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,3870.6,3956.96,4099.58,4177.83,5276.73,4045.77,4219.76,4579.73,4756.0625,622.3068368456027,4992.200892857143,580.9830954664347
2025-01-18 04:00:00,3719.19,4,5,18,1,1,1,0.8660254037844386,0.5000000000000001,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,3701.96,3870.6,3956.96,4139.28,5446.7,4106.1,4205.11,4480.97,4739.94125,644.4926969688584,4987.6664880952385,587.9282215345796
2025-01-18 05:00:00,3780.84,5,5,18,1,1,1,0.9659258262890683,0.25881904510252074,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,3719.19,3701.96,3870.6,4097.17,5199.38,4595.1,4591.7,4437.06,4706.01375,673.2400454441722,4983.760416666667,593.7592183688843
2025-01-18 06:00:00,3964.89,6,5,18,1,1,1,1.0,6.123233995736766e-17,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,3780.84,3719.19,3701.96,4099.58,4682.56,5092.82,5098.43,4548.28,4659.016666666666,684.3414978215022,4980.287857142857,598.0120732846307
2025-01-18 07:00:00,4247.46,7,5,18,1,1,1,0.9659258262890683,-0.25881904510252063,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,3964.89,3780.84,3719.19,3956.96,4520.18,5315.33,5347.06,4823.03,4614.522083333333,674.458005828312,4976.861845238095,600.561684051244
2025-01-18 08:00:00,4510.93,8,5,18,1,1,1,0.8660254037844387,-0.4999999999999998,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,4247.46,3964.89,3780.84,3870.6,4343.29,5226.13,5277.84,5006.95,4584.722083333333,661.9440063471735,4973.909345238096,601.6312001143766
2025-01-18 09:00:00,4627.97,9,5,18,1,1,1,0.7071067811865476,-0.7071067811865475,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,4510.93,4247.46,3964.89,3701.96,4177.83,5502.99,5440.03,5127.26,4548.262916666667,632.6156491244964,4970.93738095238,602.1021587282299
2025-01-18 10:00:00,4668.16,10,5,18,1,1,1,0.49999999999999994,-0.8660254037844387,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,4627.97,4510.93,4247.46,3719.19,4139.28,5521.15,5410.53,5235.13,4512.721666666667,598.6291793950462,4967.56255952381,602.2014184202003
2025-01-18 11:00:00,4656.02,11,5,18,1,1,1,0.258819045102521,-0.9659258262890682,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,4668.16,4627.97,4510.93,3780.84,4097.17,5382.25,5391.58,5364.79,4482.462083333334,570.4570267088978,4963.343690476191,601.8845279525743
2025-01-18 12:00:00,4616.64,12,5,18,1,1,1,1.2246467991473532e-16,-1.0,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,4656.02,4668.16,4627.97,3964.89,4099.58,5511.14,5515.76,5308.67,4445.191250000001,527.964703244716,4959.224464285714,601.8750892648364
2025-01-18 13:00:00,4412.08,13,5,18,1,1,1,-0.2588190451025208,-0.9659258262890683,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,4616.64,4656.02,4668.16,4247.46,3956.96,5330.85,5469.95,5123.74,4406.909166666667,493.11376431387083,4954.9883928571435,603.2131633569525
2025-01-18 14:00:00,4479.67,14,5,18,1,1,1,-0.4999999999999997,-0.8660254037844388,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,4412.08,4616.64,4656.02,4510.93,3870.6,5049.42,5273.42,5045.77,4383.169583333333,474.1883493469018,4951.61875,604.2832188537487
2025-01-18 15:00:00,4653.78,15,5,18,1,1,1,-0.7071067811865471,-0.7071067811865479,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,4479.67,4412.08,4616.64,4627.97,3701.96,5276.73,5340.65,5186.4,4357.213333333333,438.8852439163743,4948.448392857143,604.4412371168439
2025-01-18 16:00:00,4901.04,16,5,18,1,1,1,-0.8660254037844384,-0.5000000000000004,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,4653.78,4479.67,4412.08,4668.16,3719.19,5446.7,5586.03,5431.78,4334.4775,391.5757536932465,4945.289226190476,603.2858099701772
2025-01-18 17:00:00,4823.62,17,5,18,1,1,1,-0.9659258262890683,-0.25881904510252063,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,4901.04,4653.78,4479.67,4656.02,3780.84,5199.38,5320.19,5370.13,4318.820833333334,361.8759715453396,4942.03619047619,602.454138897908
2025-01-18 18:00:00,4492.17,18,5,18,1,1,1,-1.0,-1.8369701987210297e-16,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,4823.62,4901.04,4653.78,4616.64,3964.89,4682.56,4996.71,4970.23,4310.887916666667,355.58772147064894,4939.190595238096,603.4483719242977
2025-01-18 19:00:00,4315.16,19,5,18,1,1,1,-0.9659258262890684,0.2588190451025203,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,4492.17,4823.62,4901.04,4412.08,4247.46,4520.18,4755.2,4799.24,4302.345416666667,352.79284027265123,4936.309166666666,605.2735945349148
2025-01-18 20:00:00,4206.2,20,5,18,1,1,1,-0.8660254037844386,0.5000000000000001,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,4315.16,4492.17,4823.62,4479.67,4510.93,4343.29,4591.6,4615.32,4296.633333333333,353.2106490672277,4933.873928571429,607.3920977770107
2025-01-18 21:00:00,4015.4,21,5,18,1,1,1,-0.7071067811865477,0.7071067811865474,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,4206.2,4315.16,4492.17,4653.78,4627.97,4177.83,4393.0,4443.53,4289.8654166666665,357.1205607656293,4931.325535714286,610.3526414650981
2025-01-18 22:00:00,3939.38,22,5,18,1,1,1,-0.5000000000000004,0.8660254037844384,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,4015.4,4206.2,4315.16,4901.04,4668.16,4139.28,4363.56,4313.87,4281.53625,363.0670223407969,4929.096428571428,613.2979356682621
2025-01-18 23:00:00,3938.96,23,5,18,1,1,1,-0.25881904510252157,0.9659258262890681,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,3939.38,4015.4,4206.2,4823.62,4656.02,4097.17,4811.54,4659.06,4274.944166666666,367.96330640451725,4924.810119047619,617.6971026378302
2025-01-19 00:00:00,3913.89,0,6,19,1,1,1,0.0,1.0,0.321057654185271,0.9470596510722283,0.49999999999999994,0.8660254037844387,3938.96,3939.38,4015.4,4492.17,4616.64,4099.58,4529.7,4637.16,4267.207083333334,373.7181978964218,4920.504940476191,622.2179026107625
2025-01-19 01:00:00,3869.17,1,6,19,1,1,1,0.25881904510252074,0.9659258262890683,0.321057654185271,0.9470596510722283,0.49999999999999994,0.8660254037844387,3913.89,3938.96,3939.38,4315.16,4412.08,3956.96,4341.64,4491.14,4263.549166666667,377.2993760918181,4916.802738095238,626.6226983047932
