timestamp,energy_generation,wind_direction_100m,wind_direction_sin,wind_direction_cos,hour,day_of_week,day_of_year,month,quarter,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,energy_generation_lag_1,energy_generation_lag_2,energy_generation_lag_3,energy_generation_lag_6,energy_generation_lag_12,energy_generation_lag_24,energy_generation_lag_48,energy_generation_lag_168,energy_generation_rolling_mean_24,energy_generation_rolling_std_24,energy_generation_rolling_mean_168,energy_generation_rolling_std_168
2012-02-23 17:30:00,132.55089553161903,314.02,-0.7190972750040687,0.6949094250920207,17,3,54,2,1,0,-0.9659258262890683,-0.25881904510252063,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,5.78484814741446,1.6130826564906529,131.27155411440262,24.029369227721098,8.510401601484418,29.14673489658772,1.5018355767324696,134.72021358689952,44.85343196991584,49.965892448560645,59.98469027949587,84.40128543878768
2012-02-23 18:30:00,96.6180887697954,331.39,-0.4788450875859119,0.8778994145657237,18,3,54,2,1,0,-1.0,-1.8369701987210297e-16,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,132.55089553161903,5.78484814741446,1.6130826564906529,71.64311936413151,8.788519300879717,4.561130270076659,6.84169540511483,293.1360551622462,48.68913857407079,50.27082567446601,58.814940479540816,82.49078795847109
2012-02-23 19:30:00,28.479252418039888,326.27,-0.5552799615309241,0.8316634922384266,19,3,54,2,1,0,-0.9659258262890684,0.2588190451025203,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,96.6180887697954,132.55089553161903,5.78484814741446,22.41628657123044,0.8343530981846351,8.232283902089748,23.69562798844718,250.58404715482345,49.53276226223537,49.72934904935306,57.49288812991711,81.168161212341
2012-02-23 20:30:00,144.62120368535867,300.27,-0.8636596022883927,0.504075481822966,20,3,54,2,1,0,-0.8660254037844386,0.5000000000000001,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,28.479252418039888,96.6180887697954,132.55089553161903,131.27155411440262,1.2237178773378021,94.1150294752412,9.734119478822219,71.53187228437363,51.63718618765694,52.67914955451608,57.92794367397058,81.4392837380698
2012-02-23 21:30:00,51.67426854757635,309.56,-0.7709580608643366,0.6368859147353645,21,3,54,2,1,0,-0.7071067811865477,0.7071067811865474,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,144.62120368535867,28.479252418039888,96.6180887697954,1.6130826564906529,43.608855265123395,63.299588382283886,15.518967626236678,27.31115808058102,51.152797861210786,52.6206658568565,58.07296218865508,81.4061230047138
2012-02-23 22:30:00,3.671153632012774,308.90000000000003,-0.7782431485260208,0.627963057649338,22,3,54,2,1,0,-0.5000000000000004,0.8660254037844384,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,51.67426854757635,144.62120368535867,28.479252418039888,5.78484814741446,16.242073644663446,174.26855044085713,40.16019579262636,126.3210590651731,44.04457299417561,46.424256345917215,57.342903227743406,81.34034391121925
2012-02-23 23:30:00,20.580709755224373,305.2,-0.8171448983351292,0.5764323161697923,23,3,54,2,1,0,-0.25881904510252157,0.9659258262890681,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,3.671153632012774,51.67426854757635,144.62120368535867,132.55089553161903,24.029369227721098,88.05206362843175,53.787963062977404,1.5574591166117193,41.23326658279196,45.68040074144945,57.456136862497054,81.27543535436185
2012-02-24 00:30:00,7.676048503299782,303.82,-0.8307902348497058,0.5565856499033826,0,4,55,2,1,0,0.0,1.0,0.8111602420785621,0.5848239578463322,0.8660254037844386,0.5000000000000001,20.580709755224373,3.671153632012774,51.67426854757635,96.6180887697954,71.64311936413151,30.815441092957307,195.90610745378217,65.91389475659598,40.26912522488957,46.15160434612641,57.10948301575125,81.36329531248761
2012-02-24 01:30:00,3.2261653129813057,304.40000000000003,-0.8251134982782948,0.5649670034249384,1,4,55,2,1,0,0.25881904510252074,0.9659258262890683,0.8111602420785621,0.5848239578463322,0.8660254037844386,0.5000000000000001,7.676048503299782,20.580709755224373,3.671153632012774,28.479252418039888,22.41628657123044,97.89743018701215,17.743909221395917,78.2623206097306,36.32448918847162,45.04444138306491,56.662839234222986,81.45238819339694
2012-02-24 02:30:00,7.231060184267997,303.1,-0.8377187166204386,0.5461019610144293,2,4,55,2,1,0,0.49999999999999994,0.8660254037844387,0.8111602420785621,0.5848239578463322,0.8660254037844386,0.5000000000000001,3.2261653129813057,7.676048503299782,20.580709755224373,144.62120368535867,131.27155411440262,16.075203025026333,114.36199799119133,16.7983090434531,35.955983236773356,45.25299605291756,56.60589132434687,81.48376506165336
2012-02-24 03:30:00,58.62721103244904,313.64,-0.7236902397353208,0.6901249429718027,3,4,55,2,1,0,0.7071067811865475,0.7071067811865476,0.8111602420785621,0.5848239578463322,0.8660254037844386,0.5000000000000001,7.231060184267997,3.2261653129813057,7.676048503299782,51.67426854757635,1.6130826564906529,15.574591166115614,47.00189119774151,14.851485147688845,37.74984239787058,45.26325272230399,56.866461121279976,81.41941063224247
2012-02-24 04:30:00,16.353320724421316,310.7,-0.7581343361976522,0.6520984038303922,4,4,55,2,1,0,0.8660254037844386,0.5000000000000001,0.8111602420785621,0.5848239578463322,0.8660254037844386,0.5000000000000001,58.62721103244904,7.231060184267997,3.2261653129813057,3.671153632012774,5.78484814741446,15.073979307204894,22.193792411714707,16.90955612321128,37.803148290254605,45.236131796267024,56.86315019628718,81.42105650474726
2012-02-24 05:30:00,12.96028479180321,308.37,-0.7840185821011955,0.6207373542167662,5,4,55,2,1,0,0.9659258262890683,0.25881904510252074,0.8111602420785621,0.5848239578463322,0.8660254037844386,0.5000000000000001,16.353320724421316,58.62721103244904,7.231060184267997,20.580709755224373,132.55089553161903,8.510401601484418,33.76348870654331,17.910779841033033,37.98856008985121,45.11981780665519,56.83368296385129,81.43613266339374
2012-02-24 06:30:00,20.135721436192274,311.99,-0.7432615994801264,0.6690008929278377,6,4,55,2,1,0,1.0,6.123233995736766e-17,0.8111602420785621,0.5848239578463322,0.8660254037844386,0.5000000000000001,12.96028479180321,16.353320724421316,58.62721103244904,7.676048503299782,96.6180887697954,8.788519300879717,28.31238179840277,13.238402491198192,38.46136017882257,44.85923372669768,56.87473843376196,81.41575886376197
2012-02-24 07:30:00,54.56669262128342,302.18,-0.8463791234812156,0.5325808664749131,7,4,55,2,1,0,0.9659258262890683,-0.25881904510252063,0.8111602420785621,0.5848239578463322,0.8660254037844386,0.5000000000000001,20.135721436192274,12.96028479180321,16.353320724421316,3.2261653129813057,28.479252418039888,0.8343530981846351,5.228612748624494,53.509845363582734,40.70020765895169,44.23620449206262,56.88102919124828,81.41553814090886
2012-02-24 08:30:00,337.46801644579665,241.51,-0.878900379190605,-0.4770053704714557,8,4,55,2,1,0,0.8660254037844387,-0.4999999999999998,0.8111602420785621,0.5848239578463322,0.8660254037844386,0.5000000000000001,54.56669262128342,20.135721436192274,12.96028479180321,7.231060184267997,144.62120368535867,1.2237178773378021,42.162643228269864,14.072755589383144,54.71038676597081,74.2525822595539,58.80600098206026,84.1737505648128
2012-02-24 09:30:00,339.6929580409559,180.44,-0.007679373227782537,-0.9999705131786779,9,4,55,2,1,0,0.7071067811865476,-0.7071067811865475,0.8111602420785621,0.5848239578463322,0.8660254037844386,0.5000000000000001,337.46801644579665,54.56669262128342,20.135721436192274,58.62721103244904,51.67426854757635,43.608855265123395,8.84414284075865,587.885192980983,67.0472243816305,94.23567537162988,57.32866625027439,76.676387221786
2012-02-24 10:30:00,106.12971408910158,161.36,0.3196208986879178,-0.9475455034571837,10,4,55,2,1,0,0.49999999999999994,-0.8660254037844387,0.8111602420785621,0.5848239578463322,0.8660254037844386,0.5000000000000001,339.6929580409559,337.46801644579665,54.56669262128342,16.353320724421316,3.671153632012774,16.242073644663446,11.347202135312555,50.56179774999657,70.79254273348208,93.91438229073407,57.65942765705478,76.76682119678296
2012-02-24 11:30:00,107.0753142670444,142.11,0.6141474695899891,-0.7891912858085885,11,4,55,2,1,0,0.258819045102521,-0.9659258262890682,0.8111602420785621,0.5848239578463322,0.8660254037844386,0.5000000000000001,106.12971408910158,339.6929580409559,337.46801644579665,12.96028479180321,20.580709755224373,24.029369227721098,21.637557012925058,137.2232728814537,74.25279044345389,93.64601321554888,57.4799755224452,76.61480376287018
2012-02-24 12:30:00,34.37534764521206,148.29,0.5256201376198432,-0.8507193843615515,12,4,55,2,1,0,1.2246467991473532e-16,-1.0,0.8111602420785621,0.5848239578463322,0.8660254037844386,0.5000000000000001,107.0753142670444,106.12971408910158,339.6929580409559,20.135721436192274,7.676048503299782,71.64311936413151,11.903437534102839,74.47991989795979,72.69996662183225,93.99948496022552,57.241257830464555,76.62399657112114
2012-02-24 13:30:00,29.31360551622468,153.56,0.44526039555383984,-0.8954011280712338,13,4,55,2,1,0,-0.2588190451025208,-0.9659258262890683,0.8111602420785621,0.5848239578463322,0.8660254037844386,0.5000000000000001,34.37534764521206,107.0753142670444,106.12971408910158,54.56669262128342,3.2261653129813057,22.41628657123044,46.72377349834684,20.024474356434247,72.98735491120699,93.84949065576691,57.296550277844254,76.60032774634563
